序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
137,002875,安奈儿,16.58,4.8,0.76,97539.0,157591740.55,7.65,16.72,15.51,15.82,15.82,3.73,5.35,-42.23,5.5,3531819738.0,3024798198.0,-0.18,-0.12,-4.49,27.93
138,300475,香农芯创,159.33,4.78,7.27,531671.0,8472298953.28,7.89,164.0,152.0,152.22,152.06,1.18,11.94,154.6,21.79,74070249256.0,70962358276.0,0.13,-0.65,97.8,461.02
139,002716,湖南白银,6.79,4.78,0.31,2973097.0,2025294331.35,3.4,6.9,6.68,6.7,6.48,1.51,12.79,90.67,5.69,19168771906.0,15785760222.0,0.0,0.0,3.19,100.29
140,301468,博盈特焊,58.66,4.77,2.67,139561.0,808131160.74,10.22,60.24,54.52,55.06,55.99,1.13,18.61,137.55,3.33,7632480025.0,4399652868.0,0.15,0.36,130.31,183.11
141,300414,中光防雷,16.28,4.76,0.74,827175.0,1348531532.96,10.04,16.97,15.41,15.54,15.54,1.45,26.38,232.32,5.34,5307596906.0,5104245282.0,-0.25,-0.06,33.66,104.78
142,300342,天银机电,33.7,4.76,1.53,1152348.0,3921425622.92,8.61,35.43,32.66,33.0,32.17,0.85,27.52,442.63,9.14,14323683308.0,14113521683.0,0.06,-0.15,91.48,108.41
143,002788,鹭燕医药,21.0,4.69,0.94,945137.0,1956987115.58,7.88,21.5,19.92,20.9,20.06,1.14,24.76,27.86,2.52,8158851456.0,8017669821.0,-0.85,-0.14,162.5,167.18
144,301079,邵阳液压,31.87,4.59,1.4,299490.0,998108565.69,16.7,36.56,31.47,33.65,30.47,2.08,43.08,1057.21,7.34,3471670298.0,2215768092.0,0.13,0.16,21.13,109.4
145,301281,科源制药,29.65,4.59,1.3,50260.0,147960809.96,8.5,30.58,28.17,28.31,28.35,2.01,7.3,76.52,2.34,3210798500.0,2041461800.0,0.03,0.2,-12.36,-0.2
146,301308,江波龙,266.89,4.57,11.67,198896.0,5300520681.47,7.75,273.45,253.68,254.51,255.22,1.26,7.25,117.73,14.86,111865680310.0,73234054997.0,0.0,0.11,85.47,210.34
147,301191,菲菱科思,116.54,4.55,5.07,79823.0,926938720.61,14.3,124.1,108.16,110.19,111.47,1.46,15.29,129.79,4.86,8081116680.0,6083199555.0,-0.05,-0.09,-0.56,31.74
148,002824,和胜股份,19.99,4.5,0.86,243520.0,494882868.57,10.66,21.04,19.0,19.12,19.13,5.6,12.87,46.52,2.74,6220464972.0,3781228100.0,0.0,0.0,6.84,28.72
149,301175,中科环保,6.06,4.48,0.26,666787.0,398866570.5,5.34,6.09,5.78,5.78,5.8,2.28,10.72,22.41,2.47,8919592800.0,3768592800.0,0.0,0.17,16.99,16.31
150,300720,海川智能,32.42,4.48,1.39,94469.0,301260734.5,10.25,33.5,30.32,30.98,31.03,1.59,5.41,171.57,10.79,6317920640.0,5662217548.0,-0.03,0.12,30.46,86.21
151,002346,柘中股份,20.49,4.43,0.87,195036.0,398067533.02,7.19,21.03,19.62,20.01,19.62,3.62,4.96,19.27,3.14,9047880274.0,8059229824.0,0.0,0.0,17.76,118.21
152,300045,华力创通,27.56,4.39,1.16,1314981.0,3642763202.4,8.52,29.04,26.79,27.28,26.4,1.49,25.47,1459.03,11.37,18263329504.0,14229591131.0,0.25,0.36,25.39,31.93
153,300518,新迅达,17.89,4.38,0.75,210545.0,372468264.85,9.57,18.25,16.61,17.0,17.14,2.54,10.56,-96.53,4.75,3567473095.0,3567153758.0,0.11,-0.28,38.25,44.74
154,002578,闽发铝业,4.8,4.35,0.2,1587210.0,756117577.0,11.3,5.05,4.53,4.6,4.6,1.96,18.43,-416.48,2.97,4505424878.0,4133580293.0,0.0,0.0,49.53,60.54
155,002466,天齐锂业,57.93,4.32,2.4,944968.0,5467246806.14,3.39,58.88,57.0,57.5,55.53,1.31,6.4,396.37,2.24,95074425365.0,85494196640.0,0.0,-0.02,29.63,75.55
156,300055,万邦达,7.75,4.31,0.32,183095.0,141679572.27,6.73,7.9,7.4,7.43,7.43,2.91,2.89,194.6,1.26,6484809447.0,4903433866.0,0.13,0.26,37.17,62.13
157,300970,华绿生物,19.25,4.28,0.79,152436.0,294323100.88,6.55,19.95,18.74,19.51,18.46,3.25,16.02,108.38,1.53,2360225175.0,1831370483.0,0.05,0.1,39.29,61.76
158,002429,兆驰股份,7.81,4.27,0.32,1637603.0,1284945439.97,8.14,8.08,7.47,7.47,7.49,1.55,3.62,26.51,2.16,35355406141.0,35335040871.0,0.13,0.13,12.86,37.74
159,300885,海昌新材,26.2,4.26,1.07,278453.0,715966795.7,7.36,26.4,24.55,25.07,25.13,1.66,16.67,114.45,7.4,6501577160.0,4375865705.0,0.0,0.23,5.39,140.81
160,300212,易华录,17.22,4.24,0.7,252484.0,432571796.45,8.78,17.85,16.4,16.52,16.52,2.47,3.61,-17.39,45.59,12396547507.0,12028371887.0,0.0,0.0,-22.47,-26.41
161,300455,航天智装,30.65,4.22,1.24,1062039.0,3230085531.93,10.1,32.05,29.08,29.52,29.41,1.53,14.99,-104.19,13.05,21999587238.0,21719277663.0,0.36,-0.13,80.93,136.68
162,000545,金浦钛业,2.98,4.2,0.12,1023440.0,306669023.98,8.04,3.11,2.88,2.88,2.86,4.2,10.39,-9.48,3.22,2940762626.0,2936501226.0,-0.33,0.0,11.19,36.7
163,002295,精艺股份,13.88,4.2,0.56,346429.0,476697604.39,8.78,14.38,13.21,13.45,13.32,1.58,13.84,185.14,2.57,3478550080.0,3474080720.0,-0.07,-0.5,2.81,117.21
164,000889,中嘉博创,3.73,4.19,0.15,317616.0,118333832.35,7.82,3.85,3.57,3.62,3.58,2.25,3.65,-89.28,49.2,3492365863.0,3244539291.0,-0.27,0.0,10.03,44.02
165,002535,林州重机,3.99,4.18,0.16,735041.0,301095056.32,10.97,4.21,3.79,3.83,3.83,8.61,9.85,33.67,4.51,3198715465.0,2977890555.0,0.0,-0.25,1.01,4.18
166,002564,天沃科技,7.75,4.17,0.31,419115.0,330535463.64,8.47,8.09,7.46,7.46,7.44,2.75,4.88,86.63,33.83,6656509697.0,6656509697.0,0.0,0.0,-15.67,74.16
167,002639,雪人集团,20.59,4.15,0.82,3068610.0,6253264902.25,11.99,21.68,19.31,19.34,19.77,1.15,47.16,304.63,6.35,15907878845.0,13396251511.0,0.0,-0.63,86.17,200.58
168,300086,康芝药业,13.31,4.15,0.53,1431991.0,1950505648.07,10.25,14.3,12.99,13.02,12.78,1.17,32.49,-47.03,5.77,6057705910.0,5865484368.0,0.0,0.15,98.95,171.63
169,002108,沧州明珠,5.08,4.1,0.2,1349299.0,680267091.43,4.71,5.12,4.89,4.9,4.88,1.95,8.19,44.94,1.67,8374878886.0,8369290886.0,0.0,0.2,29.59,45.56
170,301127,武汉天源,16.17,4.05,0.63,245823.0,393235822.42,5.28,16.33,15.51,15.7,15.54,2.41,3.7,59.41,3.37,10899634203.0,10757352045.0,0.12,0.06,19.34,7.51
171,002028,思源电气,161.0,4.05,6.27,88530.0,1410060267.14,5.69,162.4,153.6,154.33,154.73,1.51,1.45,43.04,8.7,125754976732.0,98124507551.0,-0.06,-0.34,54.08,122.99
172,301611,珂玛科技,85.81,4.05,3.34,328172.0,2811976866.82,11.47,89.66,80.2,82.55,82.47,1.65,22.39,114.75,21.67,37413160000.0,12578260457.0,-0.03,0.07,44.97,45.79
173,300697,电工合金,17.3,4.03,0.67,269241.0,461842690.34,4.33,17.45,16.73,16.81,16.63,2.85,8.13,44.05,6.1,7484672000.0,5730452000.0,0.06,0.06,-0.69,80.96
174,301329,信音电子,24.7,4.0,0.95,136144.0,335163509.17,7.03,25.17,23.5,23.76,23.75,1.36,22.71,64.17,2.71,4203940000.0,1480616800.0,0.0,0.0,20.02,19.44
175,000407,胜利股份,5.21,3.99,0.2,1683812.0,866906412.64,11.58,5.5,4.92,5.0,5.01,1.45,19.23,28.64,1.51,4585241058.0,4562825325.0,0.0,-0.19,51.01,54.14
176,000975,山金国际,25.04,3.99,0.96,337388.0,835785001.71,3.32,25.14,24.34,24.34,24.08,0.7,1.33,21.2,4.82,69529125516.0,63286908323.0,0.04,-0.08,18.34,66.82
177,300210,森远股份,9.42,3.97,0.36,295117.0,281503695.4,5.41,9.8,9.31,9.42,9.06,4.14,6.1,405.42,11.05,4561351957.0,4556981030.0,-0.11,-0.11,-8.19,-8.01
178,300591,万里马,9.98,3.96,0.38,695215.0,696315666.15,11.25,10.52,9.44,9.54,9.6,2.43,19.84,-46.12,15.94,4048624294.0,3497439373.0,0.0,0.5,-8.44,142.82
179,002532,天山铝业,15.54,3.95,0.59,547179.0,843562712.22,6.09,15.76,14.85,14.95,14.95,1.2,1.32,16.23,2.49,72290299349.0,64180284724.0,0.06,0.0,40.63,108.03
180,300769,德方纳米,46.19,3.91,1.74,356486.0,1675122618.07,5.58,48.6,46.12,47.45,44.45,2.29,14.16,-17.84,2.49,12941885106.0,11628677909.0,-0.02,-0.09,18.77,25.24
181,000680,山推股份,11.53,3.87,0.43,446322.0,511649486.25,5.59,11.66,11.04,11.06,11.1,2.37,3.39,15.47,2.96,17296644316.0,15158511800.0,0.09,0.0,14.84,20.35
182,300891,惠云钛业,9.22,3.83,0.34,150067.0,137798623.54,5.97,9.38,8.85,8.87,8.88,3.55,4.51,-246.7,2.91,3688073880.0,3064928655.0,0.0,0.0,-1.18,12.99
183,301487,盟固利,22.48,3.83,0.83,278043.0,623788388.65,6.37,23.17,21.79,21.83,21.65,2.95,10.19,1057.59,5.48,10332177526.0,6132409210.0,-0.04,0.04,-19.51,5.69
184,000411,英特集团,12.86,3.79,0.47,356742.0,456832282.08,5.89,13.16,12.43,12.46,12.39,1.87,10.83,15.8,1.43,6792912839.0,4235466964.0,0.31,0.16,16.7,25.22
185,000567,海德股份,6.84,3.79,0.25,679774.0,465282708.39,8.35,7.07,6.52,6.55,6.59,1.1,3.49,58.67,2.48,13369410340.0,13337330856.0,0.0,-0.15,8.06,0.15
186,301096,百诚医药,55.93,3.79,2.04,51160.0,284102232.06,6.49,56.98,53.48,55.0,53.89,2.62,6.18,748.15,2.36,6109137924.0,4630286921.0,0.0,0.14,-7.25,47.42
187,000060,中金岭南,5.77,3.78,0.21,2230411.0,1274792315.03,3.6,5.81,5.61,5.62,5.56,2.0,5.02,22.86,1.35,25625565083.0,25625240520.0,0.0,0.0,9.9,25.43
188,002731,萃华珠宝,13.53,3.76,0.49,216315.0,295917873.8,7.82,14.19,13.17,13.22,13.04,2.65,9.42,14.95,1.85,3465790680.0,3107251092.0,0.22,0.3,11.36,45.48
189,300226,上海钢联,25.16,3.75,0.91,196612.0,502357132.11,7.18,26.09,24.35,24.36,24.25,4.43,6.42,35.9,3.74,8019030978.0,7707908506.0,-0.08,0.04,-2.67,10.25
190,000571,新大洲A,5.83,3.74,0.21,601583.0,347216218.77,5.16,5.87,5.58,5.58,5.62,0.96,7.39,-35.93,34.48,4892122070.0,4745575109.0,-0.34,-0.17,9.59,66.1
191,000155,川能动力,12.27,3.72,0.44,593240.0,726273906.67,2.54,12.4,12.1,12.11,11.83,1.54,3.21,48.89,2.2,22652485556.0,22652485556.0,0.0,-0.08,22.21,16.75
192,301533,威马农机,44.17,3.71,1.58,70346.0,305622498.49,5.52,44.2,41.85,42.26,42.59,1.69,24.74,89.99,3.83,4342206939.0,1256049039.0,0.02,0.11,13.2,51.79
193,002064,华峰化学,11.18,3.71,0.4,536139.0,588982868.57,5.57,11.25,10.65,10.82,10.78,0.97,1.08,28.47,2.06,55481240768.0,55325074895.0,0.0,0.09,26.76,40.1
194,002460,赣锋锂业,68.57,3.69,2.44,786200.0,5377061637.93,3.8,69.78,67.27,67.75,66.13,1.17,6.48,4223.31,3.45,143705166354.0,83149844567.0,0.0,-0.01,23.04,96.7
195,000886,海南高速,7.32,3.68,0.26,921941.0,673640545.71,6.66,7.49,7.02,7.05,7.06,0.9,9.43,-510.7,2.39,7238223156.0,7157766093.0,-0.14,-0.14,12.79,-5.79
196,002748,世龙实业,14.59,3.62,0.51,364873.0,521835123.15,6.53,14.77,13.85,14.12,14.08,0.94,15.2,64.96,2.55,3501600000.0,3501600000.0,-0.07,-0.21,58.59,80.79
197,002083,孚日股份,12.06,3.61,0.42,1896137.0,2283177387.45,9.11,12.52,11.46,11.99,11.64,1.4,20.04,28.93,2.5,11416466485.0,11412685675.0,0.17,-0.58,152.83,153.89
198,002338,奥普光电,60.95,3.55,2.09,192029.0,1151944258.85,11.57,64.0,57.19,59.35,58.86,1.31,8.0,288.33,10.74,14628000000.0,14628000000.0,-0.07,-0.23,5.38,61.84
199,000751,锌业股份,4.13,3.51,0.14,767128.0,313171271.87,2.76,4.13,4.02,4.02,3.99,1.46,5.44,97.32,1.85,6672554357.0,5822758057.0,0.24,0.24,17.66,46.98
200,000949,新乡化纤,5.6,3.51,0.19,705103.0,386308420.24,5.18,5.61,5.33,5.41,5.41,0.67,4.15,53.61,1.44,9521847563.0,9519186673.0,0.0,0.18,34.62,39.65
201,300669,沪宁股份,27.75,3.51,0.94,31822.0,88530389.0,6.34,28.5,26.8,27.05,26.81,3.01,1.74,273.09,6.12,5347578347.0,5064373252.0,-0.04,0.29,-17.61,33.61
202,300528,幸福蓝海,20.07,3.51,0.68,209402.0,415320906.54,5.57,20.35,19.27,19.27,19.39,2.07,5.62,-1361.96,14.15,7478243644.0,7478243644.0,0.0,0.15,-10.08,130.69
203,000758,中色股份,6.5,3.5,0.22,673980.0,433537806.08,3.34,6.53,6.32,6.32,6.28,1.72,3.41,20.18,2.17,12937859545.0,12845087580.0,0.15,0.15,3.5,32.92
204,002309,中利集团,3.59,3.46,0.12,775812.0,276566990.33,4.32,3.62,3.47,3.47,3.47,1.02,6.38,-57.7,5.8,10797518732.0,4364082538.0,0.28,0.28,22.95,47.13
205,301522,上大股份,39.8,3.43,1.32,463880.0,1808838336.88,6.5,40.35,37.85,38.88,38.48,2.01,16.48,144.95,7.82,14800293347.0,11200383347.0,0.03,-0.05,22.73,9.4
206,000420,吉林化纤,4.23,3.42,0.14,1555393.0,657882821.43,7.58,4.39,4.08,4.09,4.09,3.11,6.33,238.94,2.35,10401013091.0,10397471735.0,0.0,0.0,-1.4,17.17
207,002271,东方雨虹,13.95,3.41,0.46,526053.0,726475034.01,4.3,13.98,13.4,13.46,13.49,2.09,2.75,30.87,1.6,33322363131.0,26713993641.0,0.0,0.07,12.59,25.34
208,300857,协创数据,146.0,3.4,4.8,120039.0,1710116014.53,5.96,146.97,138.55,140.93,141.2,1.43,3.48,54.3,12.86,50533632274.0,50388763774.0,0.0,0.24,-12.99,91.75
209,003041,真爱美家,44.95,3.38,1.47,87218.0,393986279.6,7.59,46.5,43.2,43.48,43.48,1.72,6.37,21.08,4.42,6472800000.0,6150211830.0,0.25,0.04,84.07,72.75
210,300107,建新股份,7.05,3.37,0.23,180736.0,128306329.7,7.18,7.31,6.82,6.87,6.82,5.83,5.2,497.93,2.64,3967614989.0,2448377700.0,0.0,0.28,-1.81,-25.16
211,000557,西部创业,5.21,3.37,0.17,279278.0,144150973.05,5.16,5.27,5.01,5.05,5.04,3.3,1.92,19.34,1.19,7598132369.0,7595743392.0,0.39,0.39,0.77,1.36
212,300004,南风股份,12.56,3.37,0.41,543251.0,673657911.65,5.84,12.69,11.98,12.12,12.15,1.14,11.32,135.16,3.39,6028719591.0,6028719591.0,0.08,0.0,-0.79,104.23
213,002114,罗平锌电,8.62,3.36,0.28,223025.0,190043892.38,3.24,8.65,8.38,8.41,8.34,1.44,6.9,-21.71,3.3,2787667202.0,2787628894.0,0.12,0.12,19.89,52.84
214,001280,中国铀业,64.43,3.34,2.08,362041.0,2303703860.67,5.37,64.93,61.58,62.47,62.35,1.52,22.9,83.31,8.12,133252954534.0,10185562097.0,0.0,0.02,260.15,260.15
215,002829,星网宇达,31.1,3.32,1.0,365561.0,1130728371.79,4.58,31.48,30.1,30.41,30.1,2.01,25.03,126.31,3.76,6462872153.0,4542122158.0,0.06,0.19,31.28,64.03
216,003009,中天火箭,70.83,3.3,2.26,251916.0,1787071749.34,6.94,73.33,68.57,68.57,68.57,1.9,16.21,-280.94,7.14,11006724816.0,11006668861.0,0.0,-0.24,46.92,81.9
217,002927,泰永长征,21.06,3.29,0.67,312864.0,644997363.3,6.33,21.31,20.02,20.38,20.39,1.28,14.17,105.99,4.54,4700427311.0,4648738742.0,0.0,0.29,43.36,42.88
218,300598,诚迈科技,47.16,3.29,1.5,135280.0,641570484.4,5.3,48.42,46.0,46.0,45.66,3.11,6.24,-113.26,6.9,10232858906.0,10229993181.0,0.0,0.08,-10.31,-2.56
219,300393,中来股份,6.95,3.27,0.22,782626.0,549297722.48,5.35,7.17,6.81,6.84,6.73,2.71,8.19,-14.27,2.56,7572910138.0,6643540098.0,0.14,0.29,14.31,11.2
220,000917,电广传媒,10.45,3.26,0.33,1133806.0,1187898945.43,6.03,10.75,10.14,10.24,10.12,0.89,8.0,84.1,1.42,14813463732.0,14812450343.0,0.1,0.29,26.36,48.23
221,301113,雅艺科技,25.75,3.25,0.81,45968.0,119530007.7,8.58,26.96,24.82,24.99,24.94,3.42,8.34,987.71,3.41,2343250000.0,1419274750.0,0.04,0.12,18.55,47.56
222,000504,*ST生物,9.2,3.25,0.29,26983.0,24613766.47,3.25,9.27,8.98,9.01,8.91,1.33,0.82,435.21,12.53,3036212502.0,3027926062.0,0.0,0.33,-1.08,10.18
223,300129,泰胜风能,10.23,3.23,0.32,1202595.0,1234350880.64,6.05,10.55,9.95,9.95,9.91,2.07,16.73,33.12,2.08,9564019143.0,7352405203.0,0.0,0.1,31.15,46.35
224,300809,华辰装备,37.25,3.21,1.16,82665.0,305677078.63,5.1,37.74,35.9,36.04,36.09,2.09,5.49,163.54,5.75,9444335200.0,5608714024.0,0.08,0.05,-20.47,18.03
225,002329,皇氏集团,4.51,3.2,0.14,1421162.0,633393237.07,9.15,4.66,4.26,4.36,4.37,0.82,21.85,-57.18,4.2,3754141972.0,2933254047.0,0.0,0.0,28.13,24.24
226,002125,湘潭电化,14.83,3.2,0.46,330873.0,487064869.66,4.73,14.98,14.3,14.55,14.37,0.95,5.26,44.5,3.06,9335213804.0,9335213804.0,0.0,0.07,7.15,49.5
227,301382,蜂助手,35.68,3.18,1.1,213228.0,754160832.93,6.19,36.34,34.2,34.35,34.58,2.94,12.1,56.85,5.5,10189990459.0,6290054959.0,0.06,0.03,-2.7,75.16
228,000695,滨海能源,14.0,3.17,0.43,449040.0,626012877.24,8.25,14.49,13.37,13.58,13.57,1.51,20.24,-47.18,28.73,3110065546.0,3105359096.0,0.0,-0.07,29.63,35.27
229,000960,锡业股份,27.79,3.16,0.85,447054.0,1224414345.44,4.19,27.88,26.75,27.24,26.94,1.07,2.72,19.65,2.29,45736836246.0,45736836246.0,0.04,0.0,35.56,102.26
230,300619,金银河,46.42,3.16,1.42,181845.0,844370939.3,5.4,47.6,45.17,45.5,45.0,1.96,12.5,512.61,5.12,8077064124.0,6752441062.0,0.06,-0.04,28.23,150.92
231,300428,立中集团,23.92,3.15,0.73,223456.0,536275194.74,5.09,24.5,23.32,23.5,23.19,2.26,3.74,19.67,1.89,16399110748.0,14274527880.0,0.13,0.17,1.61,49.87
232,300523,辰安科技,23.95,3.14,0.73,71135.0,166860260.93,4.31,23.95,22.95,23.05,23.22,1.73,3.06,-29.87,5.27,5571671430.0,5564985117.0,0.93,0.97,6.87,21.02
233,300737,科顺股份,5.59,3.14,0.17,433061.0,240014894.16,5.54,5.68,5.38,5.41,5.42,1.69,4.88,231.66,1.38,6204732334.0,4957798218.0,0.18,0.18,7.5,18.43
234,300993,玉马科技,15.35,3.09,0.46,201199.0,305212746.67,5.78,15.55,14.69,14.87,14.89,3.33,8.36,32.1,3.09,4729813920.0,3696190586.0,0.07,0.0,-16.21,37.18
235,002248,华东数控,11.68,3.09,0.35,303752.0,355043541.0,7.94,12.1,11.2,11.31,11.33,3.17,9.88,116.5,37.71,3591548608.0,3591548608.0,0.0,0.0,12.74,49.94
236,000301,东方盛虹,10.72,3.08,0.32,296242.0,314872412.95,3.46,10.77,10.41,10.41,10.4,1.71,0.45,420.48,2.12,70872388998.0,70843717586.0,0.09,0.0,17.03,30.57
237,300935,盈建科,32.18,3.07,0.96,27010.0,86124013.4,4.45,32.5,31.11,31.55,31.22,1.17,4.48,-40.44,3.22,2556079282.0,1939606218.0,0.0,-0.03,22.08,29.19
238,301566,达利凯普,20.56,3.06,0.61,361701.0,740402686.95,5.26,20.86,19.81,20.1,19.95,1.53,17.43,48.83,5.72,8224205600.0,4266216612.0,0.0,0.05,13.59,25.75
239,301238,瑞泰新材,21.21,3.06,0.63,231795.0,493030817.73,4.81,21.8,20.81,20.98,20.58,2.47,3.16,99.01,2.17,15553999293.0,15553999293.0,-0.05,-0.05,-0.7,37.19
240,002129,TCL中环,8.81,3.04,0.26,1741156.0,1550863007.33,3.63,9.07,8.76,8.9,8.55,2.65,4.31,-4.62,1.42,35619849960.0,35592750576.0,0.0,0.0,-6.38,-0.68
241,002968,新大正,12.55,3.04,0.37,86667.0,109293081.2,7.22,12.89,12.01,12.18,12.18,1.65,4.07,20.51,2.24,2839786177.0,2675109783.0,0.4,0.32,-2.94,42.94
242,001208,华菱线缆,23.86,3.02,0.7,1636516.0,3950151067.36,11.96,25.48,22.71,24.0,23.16,1.3,62.13,123.95,5.26,15231041308.0,6284670243.0,0.08,0.29,74.8,164.52
243,300895,铜牛信息,45.13,2.99,1.31,48095.0,214471769.96,4.27,45.48,43.61,43.85,43.82,2.2,3.48,-81.49,8.12,6354333650.0,6235713823.0,0.16,0.09,-6.83,27.81
244,301122,采纳股份,27.55,2.99,0.8,21722.0,59439765.9,4.49,27.88,26.68,26.75,26.75,1.39,2.87,306.17,1.88,3367867878.0,2083900128.0,0.0,0.55,11.22,37.89
245,000807,云铝股份,30.5,2.97,0.88,513454.0,1559785864.28,4.39,31.0,29.7,29.93,29.62,1.16,1.48,18.04,3.27,105772700853.0,105771592056.0,0.36,-0.07,59.77,134.08
246,301328,维峰电子,47.65,2.96,1.37,44234.0,209282113.71,5.12,48.08,45.71,46.2,46.28,2.41,8.76,48.13,2.7,5236429754.0,2407125139.0,0.0,-0.25,-4.62,14.08
247,300082,奥克股份,10.42,2.96,0.3,416055.0,432249228.99,5.14,10.65,10.13,10.4,10.12,1.75,6.13,-810.05,2.59,7086623244.0,7066926974.0,0.0,0.19,38.93,66.19
248,002436,兴森科技,21.55,2.96,0.62,1289722.0,2768412401.88,8.5,22.33,20.55,21.0,20.93,1.86,8.54,208.92,6.79,36627965283.0,32551215867.0,-0.05,-0.14,-4.56,94.49
249,000792,盐湖股份,28.99,2.95,0.83,1004699.0,2903738544.85,2.66,29.26,28.51,28.78,28.16,1.02,1.9,25.55,3.74,153402687964.0,153401795217.0,-0.07,-0.07,47.98,76.12
250,002478,常宝股份,9.08,2.95,0.26,577371.0,520633099.4,6.24,9.26,8.71,8.77,8.82,1.17,7.99,15.63,1.38,8179302390.0,6562333357.0,0.22,0.55,66.0,79.09
251,002735,王子新材,17.48,2.94,0.5,716448.0,1226730994.17,8.07,17.78,16.41,16.75,16.98,1.14,25.55,283.0,3.86,6677474546.0,4902502155.0,0.0,0.0,11.91,88.97
252,000919,金陵药业,7.72,2.93,0.22,266206.0,205393286.75,5.07,7.86,7.48,7.51,7.5,0.74,4.28,52.6,1.27,4801257356.0,4800039140.0,0.13,0.13,12.87,19.14
253,002317,众生药业,20.06,2.92,0.57,747194.0,1490493121.36,4.87,20.35,19.4,19.45,19.49,1.52,9.81,51.03,4.23,17049605369.0,15278045164.0,0.0,0.05,15.15,67.87
254,301396,宏景科技,64.55,2.92,1.83,117996.0,753017463.52,4.78,65.0,62.0,62.5,62.72,2.05,15.51,69.12,7.69,9909557659.0,4911033327.0,0.05,0.05,-23.83,223.23
255,002402,和而泰,40.38,2.91,1.14,747112.0,3012096599.19,4.23,40.82,39.16,39.34,39.24,2.1,9.27,46.45,7.11,37339155228.0,32539445604.0,0.0,-0.02,-23.23,124.21
256,300818,耐普矿机,35.35,2.91,1.0,36153.0,127015989.9,5.85,35.82,33.81,34.6,34.35,1.81,3.3,71.59,3.29,5966111551.0,3870203264.0,-0.06,-0.08,20.69,30.49
257,002631,德尔未来,6.4,2.89,0.18,558572.0,361153468.39,7.4,6.63,6.17,6.18,6.22,1.59,7.04,-53.98,2.33,5102610438.0,5078863053.0,0.16,0.0,30.35,44.47
258,300640,德艺文创,8.9,2.89,0.25,634045.0,554754770.04,7.75,9.07,8.4,8.64,8.65,0.75,28.72,145.64,3.41,2767841500.0,1964667257.0,0.23,0.11,41.05,58.36
259,002183,怡 亚 通,5.0,2.88,0.14,1063912.0,525946737.66,4.12,5.02,4.82,4.85,4.86,2.04,4.1,276.71,1.4,12985045455.0,12984970455.0,0.2,0.2,-3.29,11.61
260,000796,凯撒旅业,7.56,2.86,0.21,2832421.0,2140781339.41,6.94,7.79,7.28,7.33,7.35,1.03,21.28,-339.6,14.62,12124644205.0,10060597084.0,-0.13,0.27,16.49,86.67
261,301345,涛涛车业,249.46,2.83,6.86,10147.0,247931372.36,5.2,251.0,238.38,242.5,242.6,0.93,3.49,33.64,7.96,27203381252.0,7248795209.0,-0.05,0.17,14.87,298.43
262,001217,华尔泰,13.91,2.81,0.38,289629.0,401980691.0,10.72,14.8,13.35,13.47,13.53,1.73,8.81,157.5,2.05,4616311700.0,4570589836.0,0.07,0.07,20.22,-0.86
263,000933,神火股份,27.42,2.81,0.75,356183.0,971260972.36,3.52,27.65,26.71,26.78,26.67,1.19,1.58,13.25,2.57,61667700621.0,61626734455.0,-0.15,-0.04,41.85,67.2
264,300933,中辰股份,8.44,2.8,0.23,275800.0,232428663.28,6.58,8.71,8.17,8.28,8.21,2.47,5.04,111.86,2.14,4617443432.0,4617443432.0,0.0,0.12,-3.65,1.32
265,000546,金圆股份,7.01,2.79,0.19,1131225.0,806587283.08,7.77,7.49,6.96,7.32,6.82,0.77,16.24,-40.14,1.34,5451314317.0,4883903494.0,0.0,-0.14,44.24,42.19
266,002989,中天精装,30.7,2.78,0.83,75163.0,224722722.68,8.77,31.32,28.7,29.88,29.87,1.05,4.02,-74.81,4.14,6188927235.0,5739041760.0,0.03,0.33,-7.31,39.04
267,001400,江顺科技,76.62,2.76,2.06,49603.0,382758491.0,8.58,80.0,73.6,73.82,74.56,2.96,33.07,52.68,3.74,4597200000.0,1149300000.0,0.0,0.05,3.89,109.57
268,300269,联建光电,6.7,2.76,0.18,967793.0,651342044.75,6.75,6.89,6.45,6.5,6.52,2.27,18.41,151.32,34.23,3679062628.0,3522053340.0,0.15,0.15,36.18,68.34
269,002647,*ST仁东,7.44,2.76,0.2,194657.0,143730655.4,3.73,7.49,7.22,7.29,7.24,1.68,2.87,17.21,12.82,8409369928.0,5042355751.0,0.0,0.0,-0.93,42.26
270,001388,信通电子,44.25,2.76,1.19,22447.0,98969796.33,4.37,44.74,42.86,42.86,43.06,3.88,7.34,73.37,4.95,6903000000.0,1352841488.0,-0.09,0.36,-6.7,179.71
271,002150,通润装备,20.77,2.72,0.55,238123.0,498041211.83,6.48,21.45,20.14,20.19,20.22,1.65,6.64,41.12,3.7,7495245038.0,7446979193.0,0.05,0.34,23.19,68.86
272,002202,金风科技,19.69,2.71,0.52,3506219.0,6952541636.3,5.06,20.39,19.42,19.95,19.17,1.95,10.46,24.14,2.17,83191581969.0,66010213178.0,0.0,0.0,39.94,93.23
